vehicle_id,n_readouts,first_time,last_time,observation_duration
27662,49,0.8,182.0,181.2
27663,29,4.6,138.0,133.4
27665,40,5.4,184.2,178.79999999999998
27666,7,0.0,164.0,164.0
27667,42,4.6,212.4,207.8
27670,25,0.0,209.6,209.6
27671,9,15.4,130.8,115.4
27672,34,9.2,210.2,201.0
27673,30,13.8,162.8,149.0
27674,32,2.6,158.2,155.6
27675,47,4.4,210.6,206.2
27676,28,4.4,149.4,145.0
27678,29,5.4,139.0,133.6
27679,23,6.6,120.4,113.80000000000001
27680,29,1.0,173.8,172.8
27681,35,3.4,160.2,156.79999999999998
27683,48,9.0,223.2,214.2
27684,21,44.4,211.0,166.6
27686,35,6.4,195.4,189.0
27687,47,10.2,216.0,205.8
27688,25,4.2,159.4,155.20000000000002
27691,52,13.6,208.6,195.0
27693,31,8.2,177.8,169.60000000000002
27694,8,9.6,171.2,161.6
27695,43,3.8,176.2,172.39999999999998
27696,8,24.8,149.4,124.60000000000001
27698,46,4.4,202.4,198.0
27699,46,1.4,214.8,213.4
27700,34,5.8,152.8,147.0
27701,23,5.0,170.8,165.8
27702,54,13.6,217.6,204.0
27703,57,4.8,220.2,215.39999999999998
27705,55,4.6,215.6,211.0
27707,11,37.4,167.8,130.4
27708,41,5.6,199.8,194.20000000000002
27710,59,4.6,216.2,211.6
27711,51,2.8,207.0,204.2
27712,53,4.8,212.8,208.0
27713,6,9.2,82.2,73.0
27714,35,17.4,161.2,143.79999999999998
27715,48,5.0,211.6,206.6
27716,16,8.2,170.4,162.20000000000002
27717,40,1.8,178.4,176.6
27720,32,0.0,144.2,144.2
27721,48,14.6,217.6,203.0
27723,28,3.6,137.4,133.8
27725,12,11.8,141.4,129.6
27726,15,12.4,158.4,146.0
27728,28,4.6,127.4,122.80000000000001
27729,36,4.2,188.2,184.0
27731,34,13.2,172.8,159.60000000000002
27732,34,4.4,211.8,207.4
27733,49,9.2,204.6,195.4
27734,58,7.2,203.8,196.60000000000002
27736,34,7.4,198.4,191.0
27737,46,3.6,214.4,210.8
27739,37,4.6,197.6,193.0
27740,40,4.2,211.6,207.4
27741,47,3.2,220.0,216.8
27742,48,1.8,201.2,199.39999999999998
27743,25,18.8,165.8,147.0
27744,21,3.2,123.2,120.0
27746,20,2.8,137.8,135.0
27747,30,0.0,203.8,203.8
27748,15,6.0,139.6,133.6
27749,40,4.2,202.4,198.20000000000002
27752,48,9.8,223.8,214.0
27753,26,3.2,116.6,113.39999999999999
27754,54,6.4,215.2,208.79999999999998
27756,48,8.4,206.0,197.6
27757,66,0.8,199.4,198.6
27759,31,1.4,132.4,131.0
27760,44,7.2,216.8,209.60000000000002
27761,27,7.4,141.4,134.0
27762,51,8.2,196.0,187.8
27764,49,3.6,209.2,205.6
27765,34,4.6,179.8,175.20000000000002
27769,47,0.0,215.8,215.8
27770,51,3.0,200.0,197.0
27771,16,16.8,186.0,169.2
27773,7,13.6,145.4,131.8
27775,37,5.0,176.6,171.6
27776,44,5.2,221.8,216.60000000000002
27777,44,8.4,215.8,207.4
27778,29,4.8,220.6,215.79999999999998
27780,29,3.4,198.4,195.0
27783,48,0.0,203.4,203.4
27784,42,4.4,208.6,204.2
27785,19,5.6,113.6,108.0
27788,40,4.8,214.4,209.6
27789,44,8.6,198.0,189.4
27790,42,2.4,209.2,206.79999999999998
27792,42,11.4,207.0,195.6
27793,49,6.2,213.8,207.60000000000002
27794,49,7.0,219.4,212.4
27795,43,6.8,217.0,210.2
27796,39,3.4,202.8,199.4
27797,24,2.2,201.8,199.60000000000002
27798,16,55.2,129.8,74.60000000000001
27800,35,0.2,180.8,180.60000000000002
27801,55,7.6,217.8,210.20000000000002
27802,58,7.4,220.4,213.0
27803,11,14.0,167.2,153.2
27807,47,4.6,213.6,209.0
27808,46,7.0,224.6,217.6
27809,23,56.2,225.0,168.8
27811,31,7.6,142.2,134.6
27815,49,8.8,212.0,203.2
27816,39,6.2,173.8,167.60000000000002
27817,53,7.8,223.0,215.2
27818,44,8.0,190.0,182.0
27819,46,5.4,212.6,207.2
27820,55,3.8,220.8,217.0
27822,35,5.2,170.8,165.60000000000002
27824,43,4.2,215.6,211.4
27825,24,4.4,141.4,137.0
27826,33,4.8,206.2,201.39999999999998
27827,22,11.8,133.6,121.8
27830,32,4.8,169.0,164.2
27831,23,9.4,127.0,117.6
27832,19,8.0,148.2,140.2
27833,28,7.2,171.6,164.4
27834,15,4.8,77.0,72.2
27835,19,6.2,142.2,136.0
27837,57,0.0,202.8,202.8
27838,18,9.2,177.2,168.0
27839,30,5.0,144.4,139.4
27840,31,6.0,118.8,112.8
27843,34,4.6,175.4,170.8
27848,32,6.8,139.8,133.0
27849,20,7.4,130.4,123.0
27850,26,6.0,140.0,134.0
27854,25,2.6,157.0,154.4
27856,42,3.2,163.4,160.20000000000002
27859,55,2.0,217.8,215.8
27861,21,11.2,195.0,183.8
27862,48,2.4,188.2,185.79999999999998
27863,72,7.2,205.8,198.60000000000002
27864,42,0.4,181.2,180.79999999999998
27867,42,4.8,223.2,218.39999999999998
27868,48,3.4,181.2,177.79999999999998
27869,49,8.0,226.4,218.4
27871,44,9.6,215.4,205.8
27873,38,4.8,192.6,187.79999999999998
27876,8,4.4,129.2,124.79999999999998
27878,36,16.4,183.8,167.4
27880,44,9.6,211.8,202.20000000000002
27882,19,0.0,102.0,102.0
27883,31,6.4,200.2,193.79999999999998
27884,40,4.8,193.6,188.79999999999998
27885,43,5.8,208.0,202.2
27886,39,12.8,202.8,190.0
27889,41,5.2,179.4,174.20000000000002
27890,34,7.6,202.6,195.0
27892,65,2.0,211.2,209.2
27893,21,8.0,183.8,175.8
27894,35,4.0,137.0,133.0
27895,33,4.2,161.8,157.60000000000002
27896,51,3.4,195.4,192.0
27901,6,0.6,114.4,113.80000000000001
27902,36,9.4,164.2,154.79999999999998
27904,30,1.4,193.6,192.2
27907,17,8.6,130.0,121.4
27909,41,4.8,219.4,214.6
27910,44,0.0,199.6,199.6
27911,18,9.4,201.2,191.79999999999998
27912,17,0.0,134.4,134.4
27913,49,3.0,209.4,206.4
27914,9,38.8,213.6,174.8
27915,38,4.6,182.8,178.20000000000002
27917,22,0.0,206.0,206.0
27918,23,12.8,205.6,192.79999999999998
27919,49,6.2,209.2,203.0
27920,49,8.4,201.6,193.2
27923,43,5.4,207.0,201.6
27924,40,4.8,209.6,204.79999999999998
27925,39,10.6,209.8,199.20000000000002
27928,49,6.8,206.0,199.2
27929,46,2.2,182.2,180.0
27931,50,9.4,209.6,200.2
27932,50,6.0,217.0,211.0
27933,37,2.8,214.2,211.39999999999998
27934,9,12.8,135.6,122.8
27935,40,8.6,218.2,209.6
27937,42,6.4,200.2,193.79999999999998
27940,18,4.6,141.2,136.6
27943,35,4.6,169.8,165.20000000000002
27944,36,19.8,196.8,177.0
27945,44,10.0,214.8,204.8
27946,26,5.0,133.2,128.2
27947,26,5.0,125.2,120.2
27948,30,0.6,158.6,158.0
27949,23,4.6,115.8,111.2
27951,37,3.2,179.2,176.0
27952,44,1.8,189.2,187.39999999999998
27953,26,4.6,197.4,192.8
27955,40,15.4,206.2,190.79999999999998
27956,33,17.0,148.0,131.0
27958,25,3.8,114.6,110.8
27962,24,19.6,133.2,113.6
27963,53,2.4,210.6,208.2
27965,28,4.0,134.6,130.6
27968,23,4.4,137.2,132.79999999999998
27969,20,5.0,170.2,165.2
27970,19,5.6,144.2,138.6
27971,69,4.6,215.0,210.4
27972,6,12.4,142.2,129.79999999999998
27974,11,27.2,142.8,115.60000000000001
27975,42,10.4,205.0,194.6
27976,62,4.0,203.2,199.2
27977,38,17.2,185.8,168.60000000000002
27978,38,17.8,187.4,169.6
27981,24,17.2,141.0,123.8
27982,20,16.8,137.2,120.39999999999999
27984,61,2.2,198.6,196.4
27985,27,6.4,122.2,115.8
27986,28,23.0,149.8,126.80000000000001
27988,43,2.2,197.0,194.8
27991,25,9.6,190.0,180.4
27992,40,4.6,176.2,171.6
27994,29,0.0,131.4,131.4
27995,46,0.4,186.2,185.79999999999998
27996,28,6.6,135.4,128.8
27997,27,4.6,170.4,165.8
27999,21,5.0,189.8,184.8
28000,24,6.6,161.0,154.4
28001,5,15.4,124.8,109.39999999999999
28002,42,4.0,188.8,184.8
28005,19,12.8,143.0,130.2
28006,48,4.6,209.0,204.4
28007,44,10.6,174.2,163.6
28011,51,6.4,214.2,207.79999999999998
28015,31,2.6,144.6,142.0
28016,44,2.4,206.8,204.4
28018,48,3.0,184.4,181.4
28020,9,0.0,131.4,131.4
28022,48,2.4,216.8,214.4
28024,47,5.0,207.8,202.8
28025,57,7.6,212.6,205.0
28026,48,0.2,218.6,218.4
28027,54,7.2,216.8,209.60000000000002
28028,15,12.6,126.0,113.4
28029,41,2.8,169.2,166.39999999999998
28030,48,0.0,187.8,187.8
28031,31,11.6,176.6,165.0
28033,51,1.6,202.8,201.20000000000002
28034,31,46.4,176.6,130.2
28036,42,7.2,193.2,186.0
28037,43,5.8,213.0,207.2
28038,21,15.8,138.8,123.00000000000001
28039,39,10.4,190.0,179.6
28040,32,36.4,189.2,152.79999999999998
28042,12,11.0,74.8,63.8
28043,44,4.0,204.0,200.0
28044,35,3.2,211.2,208.0
28045,57,0.0,203.4,203.4
28046,26,6.6,121.8,115.2
28048,6,9.0,189.6,180.6
28049,30,6.4,160.6,154.2
28050,42,4.8,176.4,171.6
28051,99,4.4,202.6,198.2
28052,71,0.0,211.8,211.8
28054,55,1.2,214.4,213.20000000000002
28055,41,0.4,187.8,187.4
28056,33,0.6,179.8,179.20000000000002
28057,23,12.6,206.8,194.20000000000002
28058,54,6.2,210.0,203.8
28061,18,12.0,177.2,165.2
28063,53,0.0,200.4,200.4
28065,43,2.0,192.4,190.4
28066,11,24.6,119.0,94.4
28067,52,12.0,207.0,195.0
28069,45,5.4,198.8,193.4
28072,24,5.4,124.0,118.6
28074,36,4.6,206.6,202.0
28075,52,10.6,214.0,203.4
28076,53,7.6,182.4,174.8
28077,50,6.0,211.8,205.8
28078,8,1.0,92.0,91.0
28079,9,7.2,137.4,130.20000000000002
28080,31,8.4,112.2,103.8
28081,36,6.6,203.6,197.0
28085,45,14.2,213.2,199.0
28086,26,8.6,131.0,122.4
28087,45,5.8,194.2,188.39999999999998
28089,27,3.8,137.4,133.6
28090,41,5.2,212.0,206.8
28091,44,9.4,210.0,200.6
28092,34,12.6,158.0,145.4
28093,25,4.2,136.0,131.8
28094,40,8.0,219.2,211.2
28097,18,2.6,167.8,165.20000000000002
28099,43,3.8,160.0,156.2
28100,37,3.4,178.8,175.4
28101,46,7.8,200.0,192.2
28103,32,1.8,137.2,135.39999999999998
28104,37,6.6,195.2,188.6
28105,37,8.0,175.6,167.6
28107,23,10.6,135.4,124.80000000000001
28108,96,3.8,213.0,209.2
28109,39,12.8,199.4,186.6
28110,31,3.4,154.2,150.79999999999998
28111,41,10.2,201.2,191.0
28112,46,7.8,205.4,197.6
28113,43,6.2,184.2,178.0
28115,42,8.4,216.2,207.79999999999998
28116,14,38.4,133.8,95.4
28117,37,3.8,221.0,217.2
28118,85,13.2,198.8,185.60000000000002
28119,38,8.2,201.4,193.20000000000002
28120,44,1.0,203.6,202.6
28121,27,4.8,180.8,176.0
28122,19,10.8,182.6,171.79999999999998
28123,28,6.2,118.2,112.0
28124,22,9.0,144.2,135.2
28125,51,3.2,197.2,194.0
28126,7,51.8,205.8,154.0
28129,44,8.6,211.0,202.4
28130,46,9.6,211.4,201.8
28133,47,9.6,213.2,203.6
28134,40,0.0,205.4,205.4
28135,37,3.4,171.4,168.0
28136,9,0.0,73.6,73.6
28137,64,6.0,218.8,212.8
28138,57,14.4,214.0,199.6
28139,51,4.0,203.2,199.2
28140,51,0.0,180.4,180.4
28142,49,12.2,212.6,200.4
28143,38,4.4,186.8,182.4
28144,33,6.4,172.8,166.4
28146,36,26.4,201.4,175.0
28147,42,1.8,172.8,171.0
28148,47,10.2,184.8,174.60000000000002
28149,25,0.2,186.4,186.20000000000002
28150,47,1.4,182.6,181.2
28154,45,3.8,205.2,201.39999999999998
28155,35,5.4,182.4,177.0
28156,47,11.8,216.0,204.2
28158,43,3.6,205.6,202.0
28159,47,4.6,188.4,183.8
28163,85,0.4,205.6,205.2
28164,46,4.8,200.8,196.0
28165,36,0.2,137.8,137.60000000000002
28167,76,1.2,188.2,187.0
28168,22,1.0,180.8,179.8
28169,41,5.2,173.2,168.0
28172,51,4.4,205.0,200.6
28174,31,3.6,137.8,134.20000000000002
28175,46,16.6,219.6,203.0
28177,36,4.4,189.4,185.0
28178,60,7.8,135.2,127.39999999999999
28180,41,13.4,204.4,191.0
28181,76,3.0,190.8,187.8
28182,65,0.4,151.4,151.0
28184,85,8.4,197.4,189.0
28185,38,2.8,175.8,173.0
28187,20,0.0,80.4,80.4
28189,32,17.0,175.0,158.0
28190,18,7.0,148.8,141.8
28191,6,0.8,169.8,169.0
28192,29,13.4,139.0,125.6
28193,11,0.2,202.2,202.0
28194,47,4.8,196.0,191.2
28195,15,7.6,121.8,114.2
28196,44,9.8,218.0,208.2
28198,27,2.0,203.6,201.6
28201,40,13.8,191.4,177.6
28203,19,5.0,155.6,150.6
28205,42,12.0,214.2,202.2
28208,21,4.4,94.6,90.19999999999999
28209,53,14.4,214.4,200.0
28210,31,4.2,188.8,184.60000000000002
28213,34,5.2,143.4,138.20000000000002
28215,12,5.8,136.0,130.2
28216,23,10.4,158.6,148.2
28217,82,7.6,207.4,199.8
28218,6,10.6,115.6,105.0
28219,59,3.4,208.2,204.79999999999998
28220,44,10.0,217.6,207.6
28222,91,3.8,191.4,187.6
28223,12,1.8,126.0,124.2
28224,14,22.8,200.2,177.39999999999998
28225,49,4.0,154.2,150.2
28226,43,3.2,197.4,194.20000000000002
28227,22,8.4,145.6,137.2
28228,29,35.6,114.4,78.80000000000001
28230,35,4.8,148.4,143.6
28232,10,33.6,149.0,115.4
28233,28,10.2,158.4,148.20000000000002
28234,48,4.8,185.4,180.6
28237,12,11.4,117.6,106.19999999999999
28238,48,6.2,200.8,194.60000000000002
28239,86,2.2,204.6,202.4
28241,14,0.0,143.2,143.2
28242,70,0.6,211.0,210.4
28244,42,1.0,184.6,183.6
28245,7,4.4,85.4,81.0
28246,26,3.4,143.8,140.4
28248,41,11.6,192.8,181.20000000000002
28249,37,15.6,155.4,139.8
28250,51,9.6,212.8,203.20000000000002
28251,51,7.2,199.0,191.8
28253,59,10.0,181.8,171.8
28254,46,6.0,186.8,180.8
28255,55,0.0,185.4,185.4
28256,48,7.0,209.6,202.6
28257,67,3.6,206.4,202.8
28258,19,4.8,93.6,88.8
28259,30,6.6,166.2,159.6
28260,43,12.0,207.2,195.2
28261,29,7.0,148.4,141.4
28262,58,2.0,213.2,211.2
28263,42,9.4,197.4,188.0
28264,47,2.4,212.4,210.0
28266,28,6.2,136.8,130.60000000000002
28267,11,1.4,167.2,165.79999999999998
28268,10,20.2,111.8,91.6
28271,47,5.6,203.4,197.8
28276,47,12.0,214.2,202.2
28277,8,16.0,150.0,134.0
28279,29,13.2,133.4,120.2
28282,18,0.4,145.6,145.2
28285,8,6.4,159.4,153.0
28286,43,11.0,197.4,186.4
28287,17,18.2,197.2,179.0
28289,36,4.8,176.4,171.6
28291,67,1.8,176.4,174.6
28292,38,10.2,197.8,187.60000000000002
28293,30,2.0,204.4,202.4
28294,69,2.4,175.6,173.2
28295,76,0.6,197.6,197.0
28296,21,8.2,142.8,134.60000000000002
28297,38,13.4,200.2,186.79999999999998
28298,37,8.4,121.8,113.39999999999999
28300,39,3.0,153.2,150.2
28303,53,12.0,207.2,195.2
28304,50,7.0,212.6,205.6
28305,43,4.8,193.0,188.2
28306,47,3.0,170.0,167.0
28307,36,12.4,144.0,131.6
28308,52,5.2,208.2,203.0
28309,69,2.4,155.2,152.79999999999998
28312,16,4.4,133.2,128.79999999999998
28315,45,7.6,171.0,163.4
28318,43,5.8,197.8,192.0
28319,21,6.2,81.8,75.6
28320,29,5.8,125.8,120.0
28321,43,10.2,195.0,184.8
28322,42,10.8,204.0,193.2
28323,81,1.4,186.8,185.4
28324,48,1.4,198.8,197.4
28326,42,16.0,205.4,189.4
28327,39,13.2,179.6,166.4
28328,15,8.2,173.6,165.4
28329,14,10.0,203.6,193.6
28331,42,2.6,206.6,204.0
28332,68,3.2,160.8,157.60000000000002
28336,45,21.0,206.0,185.0
28337,92,5.4,196.6,191.2
28338,56,5.2,216.4,211.20000000000002
28339,43,2.8,190.6,187.79999999999998
28340,13,14.4,208.6,194.2
28342,31,6.6,131.4,124.80000000000001
28343,52,7.0,204.4,197.4
28346,35,2.0,166.2,164.2
28347,49,5.0,213.2,208.2
28349,48,7.0,210.8,203.8
28350,31,2.6,148.8,146.20000000000002
28351,31,6.6,129.2,122.6
28352,77,2.2,175.2,173.0
28354,44,5.8,212.8,207.0
28355,25,12.6,191.0,178.4
28360,46,13.2,210.4,197.20000000000002
28361,71,10.6,164.8,154.20000000000002
28362,52,5.2,200.6,195.4
28363,95,3.2,199.0,195.8
28364,40,9.8,158.4,148.6
28366,17,12.8,143.0,130.2
28368,37,5.6,153.6,148.0
28369,17,8.6,138.2,129.6
28370,24,12.8,142.6,129.79999999999998
28371,14,13.4,117.0,103.6
28372,17,4.0,128.8,124.80000000000001
28373,45,3.2,162.2,159.0
28374,33,12.0,147.0,135.0
28375,37,6.0,157.4,151.4
28379,13,16.8,144.8,128.0
28380,8,10.4,144.8,134.4
28381,6,15.2,145.4,130.20000000000002
28382,52,2.6,193.8,191.20000000000002
28383,6,12.8,126.6,113.8
28384,45,2.0,205.4,203.4
28385,37,9.2,171.6,162.4
28386,50,7.6,205.2,197.6
28387,48,9.2,206.4,197.20000000000002
28388,48,5.8,206.0,200.2
28389,49,7.0,212.6,205.6
28390,45,0.6,174.4,173.8
28394,57,4.2,190.4,186.20000000000002
28395,20,0.0,158.0,158.0
28397,16,6.2,204.4,198.20000000000002
28400,31,7.0,168.2,161.2
28401,50,9.0,208.0,199.0
28402,51,10.2,214.4,204.20000000000002
28404,48,0.0,177.2,177.2
28406,23,0.0,90.8,90.8
28408,15,1.4,195.2,193.79999999999998
28409,45,9.2,189.0,179.8
28410,52,1.8,191.8,190.0
28411,47,1.6,172.4,170.8
28415,50,5.8,198.4,192.6
28416,52,28.0,186.4,158.4
28418,30,5.6,140.0,134.4
28419,69,0.2,161.8,161.60000000000002
28420,43,4.8,209.8,205.0
28421,34,7.8,173.4,165.6
28422,24,0.0,177.4,177.4
28423,80,5.4,194.4,189.0
28424,55,8.4,212.8,204.4
28425,60,6.6,204.0,197.4
28428,48,0.4,217.2,216.79999999999998
28430,78,10.2,213.0,202.8
28431,49,1.8,197.0,195.2
28433,34,5.8,179.4,173.6
28434,39,7.4,190.4,183.0
28436,43,7.8,183.8,176.0
28437,29,6.2,143.6,137.4
28438,59,6.4,146.6,140.2
28439,40,5.0,195.4,190.4
28440,81,5.4,178.2,172.79999999999998
28441,6,4.4,131.2,126.79999999999998
28442,23,6.0,116.2,110.2
28444,42,2.8,190.2,187.39999999999998
28446,63,6.0,210.6,204.6
28449,51,6.6,180.4,173.8
28451,46,6.6,203.2,196.6
28452,44,4.0,172.4,168.4
28453,76,4.4,164.2,159.79999999999998
28454,48,8.4,194.0,185.6
28455,30,5.2,199.8,194.60000000000002
28457,42,12.6,211.8,199.20000000000002
28458,40,0.8,189.0,188.2
28459,6,0.6,73.8,73.2
28460,92,6.2,201.6,195.4
28462,61,4.6,213.2,208.6
28464,32,11.6,119.2,107.60000000000001
28467,45,5.8,205.0,199.2
28468,39,11.0,167.4,156.4
28470,59,5.6,194.4,188.8
28471,49,9.2,207.8,198.60000000000002
28472,30,4.6,117.6,113.0
28473,27,7.8,146.6,138.79999999999998
28474,42,5.8,176.4,170.6
28475,48,8.0,210.0,202.0
28476,48,8.2,211.2,203.0
28479,68,4.8,206.6,201.79999999999998
28483,46,11.2,207.8,196.60000000000002
28484,50,2.4,208.0,205.6
28487,48,19.6,195.4,175.8
28488,13,6.6,130.4,123.80000000000001
28489,76,2.6,200.2,197.6
28491,49,11.4,204.0,192.6
28492,30,5.8,174.4,168.6
28493,52,19.6,204.4,184.8
28494,22,0.0,189.6,189.6
28495,34,23.8,179.6,155.79999999999998
28496,51,11.4,203.2,191.79999999999998
28497,40,11.2,209.6,198.4
28498,40,10.0,205.8,195.8
28500,27,2.6,113.8,111.2
28502,54,4.0,198.6,194.6
28503,9,0.2,75.8,75.6
28505,22,5.4,97.0,91.6
28507,42,11.2,207.4,196.20000000000002
28510,52,4.6,204.4,199.8
28511,47,19.6,206.6,187.0
28513,41,3.0,174.6,171.6
28514,40,17.4,204.8,187.4
28515,32,4.0,131.0,127.0
28516,37,3.6,128.6,125.0
28517,86,7.2,208.2,201.0
28518,47,9.2,204.6,195.4
28520,32,7.8,160.2,152.39999999999998
28521,43,8.6,207.4,198.8
28523,60,0.8,196.0,195.2
28524,53,3.2,207.2,204.0
28525,25,4.0,142.2,138.2
28527,40,18.0,197.2,179.2
28530,14,39.8,173.6,133.8
28531,52,1.6,175.6,174.0
28532,34,18.0,178.0,160.0
28534,36,4.4,180.6,176.2
28537,38,7.0,210.6,203.6
28538,35,6.0,171.4,165.4
28539,56,6.0,200.8,194.8
28542,43,4.2,210.2,206.0
28543,34,3.8,187.4,183.6
28544,35,18.0,178.0,160.0
28545,74,4.6,183.8,179.20000000000002
28546,97,0.8,203.4,202.6
28547,12,11.6,134.2,122.6
28551,41,5.0,204.2,199.2
28552,33,3.2,179.0,175.8
28555,37,10.4,179.6,169.2
28556,98,10.0,200.4,190.4
28558,34,5.6,168.2,162.6
28560,52,12.0,183.2,171.2
28561,52,2.8,211.4,208.6
28562,26,3.6,190.0,186.4
28563,46,2.4,178.8,176.4
28564,42,4.2,190.8,186.60000000000002
28566,59,8.0,178.8,170.8
28567,94,4.8,203.8,199.0
28568,42,3.0,185.0,182.0
28570,85,5.8,181.4,175.6
28574,38,5.6,197.8,192.20000000000002
28575,74,3.8,209.8,206.0
28577,49,5.2,209.2,204.0
28578,28,0.0,166.6,166.6
28579,27,8.0,196.0,188.0
28582,56,4.8,204.0,199.2
28583,13,5.6,135.8,130.20000000000002
28584,38,2.8,184.8,182.0
28585,38,11.4,177.0,165.6
28586,78,0.4,178.4,178.0
28587,25,11.8,175.2,163.39999999999998
28588,52,0.0,200.4,200.4
28589,46,8.8,200.8,192.0
28590,38,9.8,175.0,165.2
28591,19,14.0,127.8,113.8
28593,35,4.4,145.4,141.0
28594,48,1.0,193.0,192.0
28595,41,9.8,189.8,180.0
28596,45,4.4,208.0,203.6
28598,31,10.4,163.2,152.79999999999998
28599,36,4.4,143.0,138.6
28600,14,6.4,144.4,138.0
28601,37,8.4,180.4,172.0
28602,52,5.4,202.8,197.4
28604,43,1.4,190.8,189.4
28605,13,15.4,135.2,119.79999999999998
28606,41,10.6,176.0,165.4
28607,45,7.0,204.4,197.4
28608,31,3.4,142.8,139.4
28609,44,14.8,179.0,164.2
28610,44,0.8,171.8,171.0
28611,41,5.2,208.2,203.0
28612,43,10.4,193.8,183.4
28613,26,0.8,156.0,155.2
28614,46,6.0,202.8,196.8
28615,44,2.8,202.8,200.0
28617,45,5.8,190.4,184.6
28621,47,6.4,163.8,157.4
28622,33,14.0,172.0,158.0
28623,5,16.2,134.8,118.60000000000001
28624,44,15.0,193.8,178.8
28625,10,10.2,146.8,136.60000000000002
28627,38,13.4,178.8,165.4
28628,41,9.2,202.0,192.8
28629,45,11.2,200.8,189.60000000000002
28630,46,3.0,206.2,203.2
28631,44,9.8,185.0,175.2
28632,51,5.0,205.8,200.8
28633,56,0.0,201.2,201.2
28634,13,12.0,173.2,161.2
28637,30,17.0,158.4,141.4
28638,40,3.0,172.6,169.6
28639,31,2.8,150.0,147.2
28640,48,1.6,197.6,196.0
28641,38,7.8,180.0,172.2
28642,37,2.8,175.4,172.6
28644,13,0.0,143.2,143.2
28646,55,5.2,201.4,196.20000000000002
28647,43,7.2,192.6,185.4
28648,35,5.8,143.8,138.0
28652,43,6.0,194.0,188.0
28653,13,0.0,122.0,122.0
28655,22,9.8,161.0,151.2
28656,38,4.0,147.0,143.0
28657,47,22.2,173.6,151.4
28658,16,22.2,121.8,99.6
28659,9,31.4,121.6,90.19999999999999
28661,9,39.2,133.4,94.2
28662,40,22.8,151.4,128.6
28663,26,9.8,185.0,175.2
28664,19,6.2,142.8,136.60000000000002
28665,38,0.6,187.4,186.8
28666,51,1.0,190.6,189.6
28667,12,10.8,125.8,115.0
28669,12,72.2,126.6,54.39999999999999
28670,6,8.8,109.4,100.60000000000001
28671,32,2.8,164.4,161.6
28672,38,3.8,167.4,163.6
28673,36,7.2,192.8,185.60000000000002
28674,51,2.2,201.0,198.8
28675,41,1.2,167.4,166.20000000000002
28676,27,4.0,143.8,139.8
28677,26,4.8,134.2,129.39999999999998
28678,47,3.8,199.4,195.6
28679,16,0.0,168.6,168.6
28680,22,12.4,185.6,173.2
28681,46,7.2,206.0,198.8
28682,41,4.4,188.6,184.2
28684,28,6.8,178.6,171.79999999999998
28686,47,5.6,205.8,200.20000000000002
28689,28,8.2,137.8,129.60000000000002
28690,38,4.6,188.4,183.8
28691,25,5.6,179.2,173.6
28692,56,16.6,199.0,182.4
28693,13,34.6,198.2,163.6
28694,30,3.6,143.4,139.8
28696,24,19.0,175.4,156.4
28698,36,9.2,204.4,195.20000000000002
28699,19,0.0,132.0,132.0
28701,33,3.8,143.0,139.2
28702,34,6.6,173.4,166.8
28703,31,9.6,166.6,157.0
28705,47,5.6,196.2,190.6
28706,42,4.8,196.4,191.6
28707,38,0.0,176.2,176.2
28708,48,6.8,198.2,191.39999999999998
28709,47,6.6,201.0,194.4
28710,18,7.6,126.6,119.0
28711,37,4.8,187.6,182.79999999999998
28712,44,1.2,193.0,191.8
28713,43,4.8,201.6,196.79999999999998
28714,17,6.0,176.8,170.8
28716,37,0.0,160.2,160.2
28718,39,5.2,183.8,178.60000000000002
28719,12,2.8,147.4,144.6
28721,7,21.4,125.2,103.80000000000001
28722,31,6.0,148.2,142.2
28723,48,5.6,196.8,191.20000000000002
28724,39,4.4,201.6,197.2
28725,34,3.2,163.4,160.20000000000002
28726,42,13.4,185.2,171.79999999999998
28728,22,1.4,184.4,183.0
28729,7,14.6,121.8,107.2
28730,27,3.0,131.8,128.8
28731,31,5.2,199.0,193.8
28732,44,5.4,196.0,190.6
28733,46,12.8,203.0,190.2
28734,36,3.2,194.4,191.20000000000002
28735,45,5.6,197.8,192.20000000000002
28736,36,8.8,188.0,179.2
28738,42,4.2,195.0,190.8
28739,45,6.2,209.0,202.8
28740,42,4.4,200.6,196.2
28742,48,18.0,172.8,154.8
28743,24,11.2,180.8,169.60000000000002
28744,47,4.8,205.2,200.39999999999998
28747,27,0.0,197.6,197.6
28748,49,5.0,209.2,204.2
28751,23,15.6,167.0,151.4
28752,40,6.4,185.6,179.2
28753,41,6.0,170.8,164.8
28754,55,0.8,174.6,173.79999999999998
28757,33,6.2,154.2,148.0
28758,30,4.4,163.4,159.0
28759,43,3.6,194.4,190.8
28760,37,6.6,204.8,198.20000000000002
28761,46,0.0,194.2,194.2
28763,17,4.4,187.4,183.0
28764,51,5.8,200.6,194.79999999999998
28766,53,5.6,205.8,200.20000000000002
28767,13,15.2,160.4,145.20000000000002
28769,19,9.6,164.6,155.0
28770,45,5.6,195.4,189.8
28772,45,4.2,200.0,195.8
28774,41,5.8,193.8,188.0
28776,59,2.4,196.8,194.4
28777,57,2.4,197.0,194.6
28779,29,4.8,142.4,137.6
28780,32,7.2,152.8,145.60000000000002
28781,13,7.8,173.6,165.79999999999998
28782,54,2.6,184.8,182.20000000000002
28783,8,20.0,145.6,125.6
28786,8,32.4,135.6,103.19999999999999
